"bathrm","hf_bathrm","heat","ac","rooms","bedrm","ayb","yr_rmdl","eyb","stories","saledate","price","gba","style","grade","cndtn","extwall","roof","intwall","kitchens","fireplaces","landarea","latitude","longitude","nbhd","ward","quadrant"
3,0,"Warm Cool","Y",8,4,1938,NA,1954,2,"1992-08-25",296700,1612,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,4730,40.7609029252001,-74.233835725449,"A2","Ward 3","NW"
2,0,"Hot Water Rad","N",7,4,1939,NA,1954,1.5,"1999-06-10",412900,1859,"1.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,11520,40.7568067280792,-74.2395530505258,"A2","Ward 3","NW"
3,0,"Warm Cool","Y",12,6,1916,2007,1986,2.5,"2005-10-21",904700,3530,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,0,7548,40.7636380015056,-74.1803563782173,"A1","Ward 4","NW"
3,1,"Warm Cool","Y",8,4,1931,2014,1963,2.25,"2015-07-17",1157100,2178,"2.5 Story Fin","Very Good","Good","Brick/Siding","Comp Shingle","Hardwood",1,2,5964,40.7679290521494,-74.2082104535939,"B2","Ward 3","NW"
1,1,"Hot Water Rad","N",8,4,1915,NA,1957,2,"2000-11-03",386400,1816,"2 Story","Good Quality","Good","Stucco","Comp Shingle","Hardwood",1,1,5977,40.76900351395,-74.2145015256423,"B2","Ward 3","NW"
2,1,"Forced Air","Y",6,3,2007,NA,2010,2,"2008-08-19",440300,1720,"2 Story","Above Average","Excellent","Brick/Siding","Comp Shingle","Hardwood",1,0,7204,40.6928839700536,-74.0601123556965,"B9","Ward 7","SE"
2,1,"Warm Cool","Y",8,3,1918,NA,1950,1.5,"1997-06-27",234000,2384,"1.5 Story Fin","Good Quality","Average","Stucco","Comp Shingle","Hardwood",1,1,6750,40.7674529546628,-74.1761615485379,"A1","Ward 4","NW"
2,0,"Warm Cool","Y",7,3,1951,2013,1972,1,"2013-08-21",720300,1410,"1 Story","Above Average","Good","Common Brick","Shake","Hardwood",1,1,7945,40.7696727148979,-74.2001648146384,"B2","Ward 4","NW"
2,0,"Forced Air","Y",8,3,1923,1988,1969,1.5,"2004-06-25",783800,1824,"1.5 Story Fin","Good Quality","Good","Wood Siding","Slate","Hardwood",1,1,4725,40.7634472098608,-74.2253517390685,"B2","Ward 3","NW"
3,1,"Warm Cool","Y",10,4,1996,2007,2005,2,"2013-09-20",1465900,2548,"2 Story","Very Good","Good","Wood Siding","Comp Shingle","Hardwood",1,3,9285,40.7105768002276,-74.2293778661908,"E6","Ward 3","NW"
2,1,"Hot Water Rad","Y",5,2,1921,2002,1972,2,"2009-07-26",912700,1771,"2 Story","Very Good","Average","Wood Siding","Comp Shingle","Hardwood",1,1,5750,40.7384110951118,-74.2524496194557,"E6","Ward 3","NW"
2,2,"Warm Cool","Y",10,5,1926,1988,1972,2.5,"2016-05-11",1667700,3128,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,6130,40.7292447530817,-74.2129653891555,"E3","Ward 3","NW"
2,1,"Forced Air","Y",7,3,1952,1986,1986,1.5,"2017-04-06",1114200,1729,"1.5 Story Unfin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,5739,40.7636168750523,-74.2069132976509,"C3","Ward 3","NW"
4,1,"Forced Air","Y",9,6,1993,NA,2004,2,"2012-08-22",2056100,3720,"2 Story","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,3,6228,40.722635333944,-74.2189097332001,"A9","Ward 2","NW"
4,1,"Warm Cool","Y",7,5,1958,2014,1992,2,"2014-06-06",1678600,2572,"1 Story","Good Quality","Very Good","Brick/Siding","Comp Shingle","Hardwood",1,1,5750,40.7581373207999,-74.2215584311693,"B2","Ward 3","NW"
3,0,"Warm Cool","Y",6,3,1934,2012,1986,2,"2012-08-30",680300,1266,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,4300,40.7629077444429,-74.177979132821,"A1","Ward 4","NW"
2,0,"Warm Cool","Y",7,3,1923,2000,1957,1.75,"2006-08-28",565400,1991,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,6216,40.7847515004318,-74.1667445579581,"A7","Ward 4","NW"
3,1,"Forced Air","Y",10,4,1957,NA,1974,2,"2016-11-18",1138700,2980,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,7891,40.7632216387692,-74.2006848682869,"C3","Ward 3","NW"
3,0,"Warm Cool","Y",7,6,1947,2004,1972,1.75,"2005-06-10",861900,1801,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,3750,40.7320511573448,-74.2499525042931,"E6","Ward 3","NW"
1,1,"Warm Cool","Y",6,2,1941,1975,1957,2,"2006-01-11",284900,1040,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5708,40.6363316144397,-74.1508087962958,"B7","Ward 8","SW"
4,0,"Warm Cool","Y",8,5,1917,NA,1963,1.5,"2010-08-17",1038200,1911,"1.5 Story Fin","Very Good","Average","Shingle","Comp Shingle","Hardwood",1,1,5545,40.7418214914684,-74.2090903669972,"B4","Ward 3","NW"
2,1,"Warm Cool","Y",7,3,1950,2004,1974,2,"2007-04-28",824400,1800,"2 Story","Good Quality","Good","Brick/Siding","Slate","Hardwood",1,1,6377,40.7626069881873,-74.2077271409156,"B2","Ward 3","NW"
2,1,"Hot Water Rad","N",7,3,1935,NA,1960,2,"2015-08-20",932300,2084,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5728,40.7731610662341,-74.2045881072406,"B2","Ward 4","NW"
1,0,"Hot Water Rad","N",5,2,1925,NA,1954,1,"2007-04-26",309200,888,"1 Story","Average","Average","Brick/Stucco","Comp Shingle","Hardwood",1,0,6387,40.7416521405959,-74.1158118702017,"F8","Ward 5","NE"
2,2,"Warm Cool","Y",6,4,1940,2011,1967,2,"2015-04-28",920100,1315,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,1,3525,40.7521311567916,-74.2188909342049,"F5","Ward 3","NW"
3,1,"Warm Cool","Y",9,5,1936,1982,1969,2.25,"2011-05-01",1672900,2925,"2 Story","Superior","Good","Common Brick","Slate","Hardwood",1,1,12907,40.7289918974888,-74.2276495883019,"A5","Ward 3","NW"
2,1,"Warm Cool","Y",7,5,1926,2010,1960,2,"1998-01-20",347100,2484,"2 Story","Good Quality","Average","Wood Siding","Comp Shingle","Hardwood",1,1,5159,40.7739851592558,-74.2066875805536,"B2","Ward 4","NW"
1,0,"Hot Water Rad","N",6,2,1922,NA,1960,1.75,"2015-06-22",725100,1050,"2 Story","Good Quality","Average","Shingle","Comp Shingle","Hardwood",1,1,5625,40.759408956757,-74.224326154126,"A2","Ward 3","NW"
2,1,"Hot Water Rad","N",10,6,1915,2015,1969,2.5,"2015-11-20",798200,2787,"2.5 Story Fin","Good Quality","Good","Stucco","Comp Shingle","Wood Floor",1,1,3578,40.7548332917856,-74.1717390552232,"A1","Ward 4","NW"
1,0,"Hot Water Rad","N",6,2,1916,2012,1964,1,"2012-11-18",426800,1105,"1 Story","Average","Good","Shingle","Comp Shingle","Hardwood",1,1,5120,40.7351186081673,-74.1270520114439,"A8","Ward 5","NE"
5,1,"Warm Cool","Y",7,5,1920,2011,1972,2.5,"2012-04-05",1698100,2801,"2.5 Story Fin","Very Good","Very Good","Stucco","Comp Shingle","Hardwood",1,1,5750,40.7304181045063,-74.2134301963003,"E3","Ward 3","NW"
3,1,"Warm Cool","Y",8,4,1969,2002,1986,2,"2017-06-25",1263700,2352,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,2,7148,40.7365989930456,-74.24474363353,"D4","Ward 3","NW"
4,1,"Warm Cool","Y",12,6,1944,2001,1973,2,"2009-07-11",1402600,3220,"2 Story","Very Good","Average","Brick/Siding","Comp Shingle","Hardwood",2,3,12116,40.7191045294493,-74.2334089955885,"A5","Ward 3","NW"
3,1,"Warm Cool","Y",9,4,1940,1989,1963,2,"2018-02-21",1248200,2414,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,5000,40.7544863644389,-74.2374934153833,"A2","Ward 3","NW"
3,1,"Warm Cool","Y",9,4,1939,2016,1969,2.5,"2013-01-11",1004300,2718,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,9344,40.7549501259828,-74.2123663894373,"F5","Ward 3","NW"
3,1,"Forced Air","Y",11,5,1925,2016,1969,2,"2016-12-06",1402200,2094,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4582,40.7504410726114,-74.2163474896626,"E2","Ward 3","NW"
2,0,"Forced Air","Y",8,4,1910,2003,1964,2,"2018-03-18",338800,2076,"2 Story","Average","Average","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,4183,40.7075063535624,-74.0635931817825,"B9","Ward 7","NE"
3,1,"Forced Air","Y",7,4,1952,2014,1973,1,"2014-12-25",878000,1788,"Split Level","Above Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,8993,40.7501946510275,-74.1805227171756,"B8","Ward 4","NW"
1,0,"Hot Water Rad","Y",6,2,1925,NA,1954,1,"2004-06-18",153800,984,"1 Story","Average","Average","Vinyl Siding","Comp Shingle","Hardwood",1,0,4562,40.6979433308879,-74.0831230884161,"B9","Ward 7","NE"
3,0,"Forced Air","Y",6,4,1940,2013,1964,1,"2013-11-09",283300,988,"1 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,4000,40.6969619979328,-74.0675482281312,"D7","Ward 7","SE"
5,0,"Forced Air","Y",12,4,1950,2004,1987,1,"2007-10-14",1205400,3662,"Split Level","Very Good","Good","Brick/Stucco","Slate","Hardwood",1,1,7818,40.7747597690059,-74.2017012055856,"B2","Ward 4","NW"
3,0,"Warm Cool","Y",9,4,1938,2016,1972,2,"2014-05-16",902600,1898,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,3000,40.7669755066826,-74.1995481511494,"B2","Ward 4","NW"
3,1,"Hot Water Rad","Y",6,3,1911,NA,1969,2,"2004-08-19",700700,1616,"2 Story","Good Quality","Good","Shingle","Comp Shingle","Hardwood",1,2,5062,40.7119374402541,-74.2247223875394,"C6","Ward 3","NW"
3,2,"Warm Cool","Y",7,3,1952,1998,1991,2,"2004-04-16",1127200,4108,"Split Level","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,6600,40.7472573603165,-74.2315719361098,"A2","Ward 3","NW"
3,1,"Forced Air","Y",7,3,1939,NA,1954,2,"2008-05-18",899600,2092,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood/Carp",1,1,5000,40.7464395860374,-74.2412544505093,"F2","Ward 3","NW"
3,2,"Warm Cool","Y",9,4,1940,2006,1978,2.25,"2010-12-10",1410900,3263,"2.5 Story Fin","Excellent","Average","Brick/Siding","Slate","Hardwood",1,1,8832,40.7399578601631,-74.2388192894033,"D4","Ward 3","NW"
3,1,"Ht Pump","Y",7,4,1924,2015,1967,2,"2015-08-10",649200,1557,"2 Story","Above Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,5667,40.7387448071327,-74.1080832778614,"F8","Ward 5","NE"
2,0,"Warm Cool","Y",6,3,1900,2006,1964,2,"2003-01-06",391000,1400,"2 Story","Average","Good","Stucco","Metal- Sms","Hardwood/Carp",1,1,1616,40.6923159839905,-74.1317096871253,"E4","Ward 6","SE"
5,1,"Warm Cool","Y",13,6,2014,NA,2017,3,"2017-02-24",3558400,6341,"3 Story","Superior","Excellent","Brick Veneer","Slate","Hardwood",1,1,11301,40.7234579676077,-74.2342132704716,"A5","Ward 3","NW"
4,0,"Hot Water Rad","Y",8,4,1934,2001,1967,2,"2016-06-22",1117900,2530,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,6375,40.7722146251361,-74.2009165059194,"B2","Ward 4","NW"
2,1,"Warm Cool","Y",6,3,1925,2012,1992,2,"2017-03-30",2167800,2163,"2 Story","Superior","Very Good","Common Brick","Slate","Hardwood",1,2,3907,40.7176563675588,-74.1880985419989,"D3","Ward 2","NW"
2,1,"Forced Air","Y",6,3,1943,2017,1967,2,"2017-10-11",434800,1386,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,3210,40.6794928209875,-74.0797355476873,"C4","Ward 7",NA
4,2,"Warm Cool","Y",10,6,1993,NA,2004,2,"1994-06-19",868500,3224,"2 Story","Excellent","Very Good","Common Brick","Comp Shingle","Hardwood",1,3,6495,40.7252889166301,-74.2257061533727,"A9","Ward 2","NW"
6,2,"Warm Cool","Y",13,6,2015,NA,2017,2.5,"2016-01-17",2955500,5520,"2.5 Story Fin","Exceptional-A","Excellent","Brick Veneer","Slate","Hardwood",1,2,8004,40.722947471046,-74.2302526193683,"A5","Ward 3","NW"
2,1,"Forced Air","Y",7,4,1937,2004,1961,1.25,"2016-07-07",479400,1157,"1 Story","Average","Good","Aluminum","Comp Shingle","Hardwood/Carp",2,0,4893,40.7313556388751,-74.1197914062983,"F8","Ward 5","NE"
3,1,"Warm Cool","Y",9,3,1939,NA,1969,2,"2017-07-25",1114300,1602,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,4590,40.7501976156158,-74.2354034045611,"A2","Ward 3","NW"
2,1,"Forced Air","Y",6,3,1943,1999,1972,2,"2015-06-29",839500,1316,"2 Story","Very Good","Good","Common Brick","Shingle","Hardwood",1,1,2375,40.7471019499929,-74.2372866059378,"F2","Ward 3","NW"
3,0,"Warm Cool","Y",8,4,1959,2002,1980,1,"1995-05-18",308700,2331,"Split Level","Good Quality","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,2,10748,40.7993420691473,-74.1838354742641,"B5","Ward 4","NW"
1,2,"Hot Water Rad","N",6,3,1925,NA,1957,2,"2002-07-23",213300,1652,"2 Story","Above Average","Good","Aluminum","Comp Shingle","Carpet",1,1,3200,40.7388406765403,-74.1171172130253,"F8","Ward 5","NE"
6,2,"Warm Cool","Y",17,7,1912,2017,1995,2.75,"2017-12-11",5420000,6538,"3 Story","Superior","Very Good","Common Brick","Slate","Hardwood",1,2,12500,40.7426339202849,-74.2024871314244,"B4","Ward 3","NW"
5,1,"Forced Air","Y",12,7,1907,2014,1978,2.5,"2010-06-05",2089600,3677,"2.5 Story Fin","Excellent","Good","Wood Siding","Slate","Hardwood",1,2,10489,40.7362697056817,-74.2096556762843,"B4","Ward 3","NW"
2,1,"Warm Cool","Y",6,4,1951,2015,1972,2,"2014-05-24",756700,1368,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,1,3392,40.7552777217277,-74.2115008502045,"E2","Ward 3","NW"
5,2,"Warm Cool","Y",17,6,1930,2005,1988,2.75,"2017-06-01",4619400,5406,"3 Story","Exceptional-A","Very Good","Common Brick","Slate","Hardwood",1,4,7530,40.7267197482052,-74.1967337041853,"D3","Ward 2","NW"
2,1,"Hot Water Rad","N",7,3,1916,NA,1960,1.5,"1993-02-07",291700,1785,"1.5 Story Fin","Good Quality","Average","Shingle","Comp Shingle","Hardwood",1,1,5300,40.7731528630686,-74.2069620418425,"B2","Ward 4","NW"
6,1,"Forced Air","Y",13,5,2016,NA,2017,2,"2015-10-15",1426900,3696,"2 Story","Excellent","Very Good","Brick/Siding","Built Up","Hardwood",1,1,7489,40.7835441225187,-74.1786905119136,"F1","Ward 4","NW"
4,0,"Warm Cool","Y",9,4,1951,2004,1975,2,"2004-09-19",762900,2232,"2 Story","Very Good","Good","Brick/Stone","Slate","Hardwood/Carp",1,2,7338,40.7977007211501,-74.1893920549155,"B5","Ward 4","NW"
3,1,"Warm Cool","Y",9,3,1940,1982,1963,2,"2007-05-25",918300,1928,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,4562,40.7533124997571,-74.2286987020595,"A2","Ward 3","NW"
1,1,"Warm Cool","Y",5,2,1961,NA,1979,1,"1993-08-26",71700,1200,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5510,40.7125401644037,-74.0830550954521,"D6","Ward 7","NE"
3,0,"Forced Air","N",7,4,1938,NA,1957,2,"2000-03-03",320000,1652,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,2,2668,40.758017248079,-74.2151720169677,"F5","Ward 3","NW"
2,1,"Hot Water Rad","Y",6,3,NA,2014,1999,2,"2015-06-15",1127800,2264,"2 Story","Average","Good","Wood Siding","Built Up","Hardwood",1,4,2220,40.6861101523767,-74.1388568405416,"B1","Ward 6","SE"
3,2,"Warm Cool","Y",7,3,1960,NA,1973,1,"2005-02-17",503600,1113,"Split Level","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,5194,40.7974193178093,-74.1738944080267,"F1","Ward 4","NW"
2,1,"Warm Cool","Y",8,3,1900,2016,1972,2,"2015-08-12",1791800,2294,"2 Story","Very Good","Good","Hardboard","Comp Shingle","Hardwood",1,3,2806,40.7162750198862,-74.2004841299936,"C8","Ward 2","NW"
2,1,"Hot Water Rad","N",6,3,1934,NA,1947,2,"2005-09-09",500300,1725,"2 Story","Above Average","Average","Common Brick","Shingle","Hardwood",1,1,3900,40.7697949650921,-74.1537146737741,"B3","Ward 4","NW"
2,1,"Warm Cool","Y",8,4,2007,NA,2010,2,"2017-08-09",492100,1982,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,5087,40.6729773076968,-74.1161634751005,"E8","Ward 8","SE"
5,1,"Ht Pump","Y",12,7,1932,1990,1983,2.5,"2006-05-24",2249200,4140,"2.5 Story Fin","Superior","Average","Brick/Siding","Slate","Hardwood/Carp",1,5,12270,40.7396896665265,-74.2359862975355,"F2","Ward 3","NW"
3,1,"Warm Cool","Y",9,4,1958,2011,1979,2,"2017-03-26",1144800,1908,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,5175,40.7633416192186,-74.2239068803273,"B2","Ward 3","NW"
2,0,"Warm Cool","Y",8,3,1955,NA,1973,2,"2006-06-22",405800,1310,"2 Story","Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,0,4200,40.7735195715339,-74.1450734196084,"E9","Ward 4","NE"
3,1,"Hot Water Rad","Y",11,5,1928,2011,1983,2,"2016-09-17",2253500,2686,"2 Story","Superior","Good","Common Brick","Slate","Hardwood",1,2,8750,40.7362951244366,-74.2328095032488,"F6","Ward 3","NW"
6,1,"Forced Air","Y",11,7,2003,NA,2010,2.75,"2003-08-04",1633400,5744,"3 Story","Excellent","Good","Shingle","Comp Shingle","Hardwood",1,2,9331,40.7310729937199,-74.2441993051856,"E6","Ward 3","NW"
2,0,"Hot Water Rad","N",6,3,1932,NA,1960,2,"2014-03-29",765400,1490,"2 Story","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,4000,40.7725151458019,-74.2043315599224,"B2","Ward 4","NW"
2,0,"Forced Air","Y",5,2,1945,2016,1965,2,"2016-11-24",293700,832,"2 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,2231,40.7002318974683,-74.0486274743767,"B9","Ward 7","NE"
2,2,"Warm Cool","Y",8,3,1938,NA,1954,2,"2007-11-17",919400,2506,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,5469,40.7515782104584,-74.2239097061529,"A2","Ward 3","NW"
3,1,"Forced Air","Y",12,5,2005,NA,2011,2.75,"2006-05-28",1485200,5810,"2.5 Story Fin","Excellent","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,8750,40.7769844164745,-74.1783483992098,"A7","Ward 4","NW"
2,1,"Warm Cool","Y",7,3,1972,2007,1987,2,"2006-11-16",342600,986,"Split Foyer","Above Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,0,3970,40.6642489572112,-74.1138688730654,"E8","Ward 8","SE"
3,1,"Warm Cool","Y",8,3,1966,1987,1980,3,"2014-09-24",1009900,2737,"3 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,7061,40.7332172226683,-74.2440809546934,"D4","Ward 3","NW"
2,0,"Hot Water Rad","Y",8,5,1912,2007,1969,2.5,"2014-10-01",784900,2238,"2.5 Story Unfin","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,3585,40.7565410154919,-74.1722025872826,"A1","Ward 4","NW"
2,2,"Warm Cool","Y",7,4,1948,2012,1970,2,"1996-02-19",304400,2064,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4300,40.7541796925832,-74.212733433195,"E2","Ward 3","NW"
2,0,"Forced Air","N",6,3,1906,NA,1967,2,"2012-04-21",216700,1661,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Wood Floor",1,0,3988,40.6490636508139,-74.1322855096159,"B7","Ward 8","SE"
3,1,"Water Base Brd","Y",6,5,1931,1995,1972,2.5,"2007-03-04",1254100,2584,"2.5 Story Fin","Very Good","Good","Wood Siding","Comp Shingle","Hardwood",1,1,5712,40.7544788604423,-74.228150103086,"A2","Ward 3","NW"
3,2,"Forced Air","Y",6,4,1948,NA,1975,2,"2017-10-09",987700,2576,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,7815,40.7858853201665,-74.1981690820656,"D1","Ward 4","NW"
4,0,"Warm Cool","Y",8,5,1924,1987,1972,2,"2010-10-21",1015600,2668,"2 Story","Very Good","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,4000,40.7623019364552,-74.2299343094123,"A2","Ward 3","NW"
1,0,"Hot Water Rad","N",5,2,1925,NA,1943,1,"2001-04-01",109400,924,"1 Story","Average","Average","Shingle","Comp Shingle","Hardwood",1,0,7877,40.676432212379,-74.0783739976747,"C4","Ward 7","SE"
1,1,"Hot Water Rad","N",8,3,1932,NA,1960,2.5,"1996-09-28",231100,2188,"2.5 Story Fin","Good Quality","Average","Brick/Siding","Comp Shingle","Hardwood",1,2,3438,40.7655367778176,-74.2124753508086,"B2","Ward 3","NW"
4,1,"Warm Cool","Y",8,4,1988,2002,1999,2,"2006-04-25",1681800,4232,"2 Story","Excellent","Average","Common Brick","Built Up","Hardwood",1,2,11650,40.7278199286511,-74.2363907833316,"A5","Ward 3","NW"
2,1,"Hot Water Rad","N",7,3,1936,NA,1954,1.75,"2017-05-31",912200,1775,"2 Story","Very Good","Average","Wood Siding","Comp Shingle","Hardwood",1,1,10111,40.7804076360773,-74.20426878828,"B2","Ward 4","NW"
3,1,"Hot Water Rad","Y",7,5,1917,2005,1967,2.5,"2006-05-24",486200,1796,"2.5 Story Fin","Above Average","Good","Vinyl Siding","Comp Shingle","Wood Floor",1,0,5000,40.734282793306,-74.1286013104377,"A8","Ward 5","NE"
4,0,"Warm Cool","Y",9,4,1956,1990,1980,2,"2017-12-11",1304100,1926,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,3700,40.7402144600829,-74.2307023279407,"F6","Ward 3","NW"
2,0,"Forced Air","Y",5,4,1937,2008,1964,1,"2009-02-27",396500,1124,"1 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,3634,40.7695541595177,-74.1583450941537,"A7","Ward 4","NW"
3,1,"Warm Cool","Y",9,5,1932,NA,1970,2.5,"2011-08-09",983200,3046,"2.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,6074,40.7668384571582,-74.2019870586056,"B2","Ward 4","NW"
2,1,"Forced Air","Y",8,5,1900,2010,1967,2.25,"2015-12-27",678700,1977,"2 Story","Above Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,8250,40.7402383064679,-74.1173621749783,"F8","Ward 5",NA
1,0,"Hot Water Rad","N",6,2,1937,NA,1947,1.25,"2016-07-20",241900,1037,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4000,40.6526514409668,-74.1379515394713,"B7","Ward 8","SE"
4,1,"Warm Cool","Y",10,5,1937,1998,1978,2,"2002-05-10",1136800,2422,"2 Story","Excellent","Good","Brick/Stone","Slate","Hardwood",1,3,8750,40.7334524527539,-74.2310301661697,"F6","Ward 3","NW"
2,1,"Forced Air","Y",6,3,1932,2008,1967,2,"2014-10-15",680200,1782,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",2,1,6400,40.7383344749598,-74.1283456086791,"A8","Ward 5","NE"
4,0,"Warm Cool","Y",8,4,1956,NA,1980,2,"2016-11-24",1027000,1704,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,3,2706,40.7374894055727,-74.2172266335307,"B4","Ward 3","NW"
2,2,"Warm Cool","Y",9,4,1898,2007,1954,2,"2002-04-02",203200,1907,"2 Story","Average","Average","Wood Siding","Metal- Sms","Hardwood",1,0,4500,40.7335910316892,-74.1295790301136,"A8","Ward 5","NE"
2,0,"Warm Cool","Y",7,3,1939,NA,1950,2.5,"2001-09-02",474700,1495,"2.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,1,4558,40.7524317104824,-74.2229513719003,"A2","Ward 3","NW"
4,1,"Hot Water Rad","Y",7,5,1952,2002,1984,1.5,"2011-04-25",1006000,2223,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Wood Floor",1,2,6516,40.7561805828192,-74.2022655365311,"C3","Ward 3","NW"
2,0,"Forced Air","N",9,6,1921,NA,1954,1,"2000-09-26",125600,1318,"1 Story","Average","Average","Shingle","Comp Shingle","Hardwood",1,0,5265,40.7486800628956,-74.1335282113725,"A8","Ward 5","NE"
2,0,"Warm Cool","Y",6,4,1939,2006,1969,2,"2016-04-02",914300,1570,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,5460,40.7814137401876,-74.2011218147153,"B2","Ward 4","NW"
4,0,"Warm Cool","Y",8,5,1932,2013,1972,2,"2013-12-24",1129000,2271,"2 Story","Very Good","Good","Stucco","Comp Shingle","Hardwood",1,1,5000,40.7412264222891,-74.2509716274875,"E6","Ward 3","NW"
2,1,"Warm Cool","Y",7,4,1939,2009,1969,2.25,"2015-09-02",529400,1983,"2.5 Story Fin","Good Quality","Good","Stone","Slate","Hardwood",1,2,3532,40.6702596798214,-74.1037315942304,"D2","Ward 7","SE"
3,2,"Warm Cool","Y",8,3,1936,2006,1988,2,"2005-09-18",1928800,2936,"2 Story","Exceptional-A","Average","Common Brick","Metal- Sms","Hardwood",1,3,7500,40.7279554672008,-74.2033509599375,"E3","Ward 3","NW"
3,1,"Forced Air","Y",7,3,1939,2012,1972,2,"2014-02-22",1010500,1678,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,5499,40.7501894901636,-74.2337032855771,"A2","Ward 3","NW"
2,1,"Warm Cool","Y",7,3,1942,1988,1972,2,"2017-06-16",863300,1634,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,3410,40.7738606319193,-74.1973707679477,"B2","Ward 4","NW"
3,1,"Hot Water Rad","Y",9,3,1928,NA,1972,2,"2015-06-05",1227500,2339,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,5764,40.772191747539,-74.2158186871322,"B2","Ward 3","NW"
3,1,"Warm Cool","N",5,4,1941,2011,1967,2,"2011-04-02",390400,1502,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,1,5003,40.7515153353903,-74.1255996056101,"D9","Ward 5","NE"
2,0,"Forced Air","Y",7,4,1924,2011,1964,1.25,"2015-01-03",414800,900,"1 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",2,1,5396,40.7282505370217,-74.1164747958691,"F8","Ward 5","NE"
